final_row_index_0_based,interval_id,model_family,run_version,interval_number,start_round,end_round,family_row_index_0_based,cluster,cosine_similarity_to_assigned_centroid,cosine_distance_to_assigned_centroid
977,GPT-5.6 Terra__V1__I078,GPT-5.6 Terra,V1,78,771,780,77,3,0.9353955117350468,0.0646044882649532
978,GPT-5.6 Terra__V1__I079,GPT-5.6 Terra,V1,79,781,790,78,3,0.9675811754011034,0.0324188245988965
979,GPT-5.6 Terra__V1__I080,GPT-5.6 Terra,V1,80,791,800,79,3,0.9653746035999656,0.0346253964000344
980,GPT-5.6 Terra__V1__I081,GPT-5.6 Terra,V1,81,801,810,80,3,0.972850739539554,0.0271492604604458
981,GPT-5.6 Terra__V1__I082,GPT-5.6 Terra,V1,82,811,820,81,3,0.9394440892641746,0.0605559107358254
982,GPT-5.6 Terra__V1__I083,GPT-5.6 Terra,V1,83,821,830,82,3,0.9395865816462038,0.0604134183537962
983,GPT-5.6 Terra__V1__I084,GPT-5.6 Terra,V1,84,831,840,83,3,0.9664384076794466,0.0335615923205534
984,GPT-5.6 Terra__V1__I085,GPT-5.6 Terra,V1,85,841,850,84,3,0.9631863166780816,0.0368136833219183
985,GPT-5.6 Terra__V1__I086,GPT-5.6 Terra,V1,86,851,860,85,3,0.9744793440655464,0.0255206559344537
986,GPT-5.6 Terra__V1__I087,GPT-5.6 Terra,V1,87,861,870,86,3,0.9671768436672328,0.0328231563327673
987,GPT-5.6 Terra__V1__I088,GPT-5.6 Terra,V1,88,871,880,87,3,0.96702315103602,0.0329768489639801
988,GPT-5.6 Terra__V1__I089,GPT-5.6 Terra,V1,89,881,890,88,3,0.9728674501677566,0.0271325498322434
989,GPT-5.6 Terra__V1__I090,GPT-5.6 Terra,V1,90,891,900,89,3,0.9713825962195172,0.0286174037804829
990,GPT-5.6 Terra__V1__I091,GPT-5.6 Terra,V1,91,901,910,90,3,0.9254715989871768,0.0745284010128232
991,GPT-5.6 Terra__V1__I092,GPT-5.6 Terra,V1,92,911,920,91,3,0.9671708264942828,0.0328291735057172
992,GPT-5.6 Terra__V1__I093,GPT-5.6 Terra,V1,93,921,930,92,3,0.9707025892553836,0.0292974107446164
993,GPT-5.6 Terra__V1__I094,GPT-5.6 Terra,V1,94,931,940,93,3,0.963113977368219,0.0368860226317809
994,GPT-5.6 Terra__V1__I095,GPT-5.6 Terra,V1,95,941,950,94,3,0.9335222681867869,0.0664777318132132
995,GPT-5.6 Terra__V1__I096,GPT-5.6 Terra,V1,96,951,960,95,3,0.9626688654984288,0.0373311345015711
996,GPT-5.6 Terra__V1__I097,GPT-5.6 Terra,V1,97,961,970,96,3,0.962949618643654,0.0370503813563458
997,GPT-5.6 Terra__V1__I098,GPT-5.6 Terra,V1,98,971,980,97,3,0.959916431290549,0.0400835687094509
998,GPT-5.6 Terra__V1__I099,GPT-5.6 Terra,V1,99,981,990,98,3,0.9631534432261384,0.0368465567738617
999,GPT-5.6 Terra__V1__I100,GPT-5.6 Terra,V1,100,991,1000,99,3,0.9656905639136416,0.0343094360863585
1000,GPT-5.6 Terra__V2__I001,GPT-5.6 Terra,V2,1,1,10,100,1,0.9062547428142784,0.0937452571857215
1001,GPT-5.6 Terra__V2__I002,GPT-5.6 Terra,V2,2,11,20,101,1,0.9018850720793884,0.0981149279206117
1002,GPT-5.6 Terra__V2__I003,GPT-5.6 Terra,V2,3,21,30,102,1,0.9103097887132148,0.0896902112867853
1003,GPT-5.6 Terra__V2__I004,GPT-5.6 Terra,V2,4,31,40,103,1,0.9217632227447412,0.0782367772552588
1004,GPT-5.6 Terra__V2__I005,GPT-5.6 Terra,V2,5,41,50,104,1,0.9201666874516252,0.0798333125483747
1005,GPT-5.6 Terra__V2__I006,GPT-5.6 Terra,V2,6,51,60,105,1,0.9197165359168028,0.0802834640831973
1006,GPT-5.6 Terra__V2__I007,GPT-5.6 Terra,V2,7,61,70,106,1,0.9262671626630948,0.0737328373369052
1007,GPT-5.6 Terra__V2__I008,GPT-5.6 Terra,V2,8,71,80,107,1,0.9308398548051192,0.0691601451948809
1008,GPT-5.6 Terra__V2__I009,GPT-5.6 Terra,V2,9,81,90,108,1,0.9355238996454848,0.0644761003545151
1009,GPT-5.6 Terra__V2__I010,GPT-5.6 Terra,V2,10,91,100,109,1,0.9164872745025618,0.0835127254974381
1010,GPT-5.6 Terra__V2__I011,GPT-5.6 Terra,V2,11,101,110,110,1,0.9179068611098804,0.0820931388901197
1011,GPT-5.6 Terra__V2__I012,GPT-5.6 Terra,V2,12,111,120,111,1,0.9440674494112056,0.0559325505887944
1012,GPT-5.6 Terra__V2__I013,GPT-5.6 Terra,V2,13,121,130,112,1,0.925852954654674,0.0741470453453261
1013,GPT-5.6 Terra__V2__I014,GPT-5.6 Terra,V2,14,131,140,113,1,0.9351730556954928,0.0648269443045073
1014,GPT-5.6 Terra__V2__I015,GPT-5.6 Terra,V2,15,141,150,114,1,0.8893895689270798,0.1106104310729202
1015,GPT-5.6 Terra__V2__I016,GPT-5.6 Terra,V2,16,151,160,115,1,0.930353839215626,0.0696461607843741
1016,GPT-5.6 Terra__V2__I017,GPT-5.6 Terra,V2,17,161,170,116,1,0.8861072212495114,0.1138927787504886
1017,GPT-5.6 Terra__V2__I018,GPT-5.6 Terra,V2,18,171,180,117,1,0.9152608802584048,0.0847391197415952
1018,GPT-5.6 Terra__V2__I019,GPT-5.6 Terra,V2,19,181,190,118,1,0.9208406264741794,0.0791593735258205
1019,GPT-5.6 Terra__V2__I020,GPT-5.6 Terra,V2,20,191,200,119,1,0.9487625436794852,0.0512374563205149
1020,GPT-5.6 Terra__V2__I021,GPT-5.6 Terra,V2,21,201,210,120,1,0.9075325839797496,0.0924674160202505
1021,GPT-5.6 Terra__V2__I022,GPT-5.6 Terra,V2,22,211,220,121,1,0.941924488369644,0.0580755116303559
1022,GPT-5.6 Terra__V2__I023,GPT-5.6 Terra,V2,23,221,230,122,1,0.9538835587272988,0.0461164412727013
1023,GPT-5.6 Terra__V2__I024,GPT-5.6 Terra,V2,24,231,240,123,1,0.9260242415705006,0.0739757584294994
1024,GPT-5.6 Terra__V2__I025,GPT-5.6 Terra,V2,25,241,250,124,1,0.9327740053156764,0.0672259946843236
1025,GPT-5.6 Terra__V2__I026,GPT-5.6 Terra,V2,26,251,260,125,1,0.9494547710846776,0.0505452289153223
1026,GPT-5.6 Terra__V2__I027,GPT-5.6 Terra,V2,27,261,270,126,1,0.9045683902033748,0.0954316097966253
1027,GPT-5.6 Terra__V2__I028,GPT-5.6 Terra,V2,28,271,280,127,1,0.947315586732399,0.0526844132676009
1028,GPT-5.6 Terra__V2__I029,GPT-5.6 Terra,V2,29,281,290,128,1,0.9096208862546666,0.0903791137453333
1029,GPT-5.6 Terra__V2__I030,GPT-5.6 Terra,V2,30,291,300,129,1,0.9304518178474784,0.0695481821525214
1030,GPT-5.6 Terra__V2__I031,GPT-5.6 Terra,V2,31,301,310,130,1,0.9559781450105,0.0440218549895
1031,GPT-5.6 Terra__V2__I032,GPT-5.6 Terra,V2,32,311,320,131,1,0.9241379907135614,0.0758620092864386
1032,GPT-5.6 Terra__V2__I033,GPT-5.6 Terra,V2,33,321,330,132,1,0.9346771832372512,0.0653228167627487
1033,GPT-5.6 Terra__V2__I034,GPT-5.6 Terra,V2,34,331,340,133,1,0.9562895023968928,0.0437104976031071
1034,GPT-5.6 Terra__V2__I035,GPT-5.6 Terra,V2,35,341,350,134,1,0.9427591771469526,0.0572408228530474
1035,GPT-5.6 Terra__V2__I036,GPT-5.6 Terra,V2,36,351,360,135,1,0.9065365418166588,0.0934634581833411
1036,GPT-5.6 Terra__V2__I037,GPT-5.6 Terra,V2,37,361,370,136,1,0.9201548798504552,0.0798451201495448
1037,GPT-5.6 Terra__V2__I038,GPT-5.6 Terra,V2,38,371,380,137,1,0.9136480336264398,0.0863519663735602
1038,GPT-5.6 Terra__V2__I039,GPT-5.6 Terra,V2,39,381,390,138,1,0.9050629800808868,0.094937019919113
1039,GPT-5.6 Terra__V2__I040,GPT-5.6 Terra,V2,40,391,400,139,1,0.9672691933074652,0.0327308066925349
1040,GPT-5.6 Terra__V2__I041,GPT-5.6 Terra,V2,41,401,410,140,1,0.9364322572606254,0.0635677427393746
1041,GPT-5.6 Terra__V2__I042,GPT-5.6 Terra,V2,42,411,420,141,1,0.926069271668106,0.0739307283318939
1042,GPT-5.6 Terra__V2__I043,GPT-5.6 Terra,V2,43,421,430,142,1,0.9424001099556174,0.0575998900443825
1043,GPT-5.6 Terra__V2__I044,GPT-5.6 Terra,V2,44,431,440,143,1,0.9526888156000416,0.0473111843999584
1044,GPT-5.6 Terra__V2__I045,GPT-5.6 Terra,V2,45,441,450,144,1,0.9581933364583856,0.0418066635416144
1045,GPT-5.6 Terra__V2__I046,GPT-5.6 Terra,V2,46,451,460,145,1,0.9567530579410004,0.0432469420589995
1046,GPT-5.6 Terra__V2__I047,GPT-5.6 Terra,V2,47,461,470,146,1,0.9600683277176928,0.0399316722823073
1047,GPT-5.6 Terra__V2__I048,GPT-5.6 Terra,V2,48,471,480,147,1,0.9684853567071944,0.0315146432928055
1048,GPT-5.6 Terra__V2__I049,GPT-5.6 Terra,V2,49,481,490,148,1,0.9629920157271724,0.0370079842728274
1049,GPT-5.6 Terra__V2__I050,GPT-5.6 Terra,V2,50,491,500,149,1,0.9427393477367184,0.0572606522632814
1050,GPT-5.6 Terra__V2__I051,GPT-5.6 Terra,V2,51,501,510,150,1,0.9556859992501248,0.0443140007498753
1051,GPT-5.6 Terra__V2__I052,GPT-5.6 Terra,V2,52,511,520,151,1,0.9641100455028904,0.0358899544971095
1052,GPT-5.6 Terra__V2__I053,GPT-5.6 Terra,V2,53,521,530,152,1,0.9617035401846156,0.0382964598153843
1053,GPT-5.6 Terra__V2__I054,GPT-5.6 Terra,V2,54,531,540,153,1,0.9396847693073972,0.0603152306926026
1054,GPT-5.6 Terra__V2__I055,GPT-5.6 Terra,V2,55,541,550,154,1,0.9544110472236628,0.0455889527763373
1055,GPT-5.6 Terra__V2__I056,GPT-5.6 Terra,V2,56,551,560,155,1,0.9372002019927724,0.0627997980072275
1056,GPT-5.6 Terra__V2__I057,GPT-5.6 Terra,V2,57,561,570,156,1,0.9366692376018346,0.0633307623981653
1057,GPT-5.6 Terra__V2__I058,GPT-5.6 Terra,V2,58,571,580,157,1,0.9492395389581284,0.0507604610418714
1058,GPT-5.6 Terra__V2__I059,GPT-5.6 Terra,V2,59,581,590,158,1,0.946524254073357,0.0534757459266429
1059,GPT-5.6 Terra__V2__I060,GPT-5.6 Terra,V2,60,591,600,159,1,0.9410177609719428,0.0589822390280572
1060,GPT-5.6 Terra__V2__I061,GPT-5.6 Terra,V2,61,601,610,160,1,0.9317282761247858,0.0682717238752141
1061,GPT-5.6 Terra__V2__I062,GPT-5.6 Terra,V2,62,611,620,161,1,0.9473512033925868,0.0526487966074131
1062,GPT-5.6 Terra__V2__I063,GPT-5.6 Terra,V2,63,621,630,162,1,0.9421606027009836,0.0578393972990163
1063,GPT-5.6 Terra__V2__I064,GPT-5.6 Terra,V2,64,631,640,163,1,0.9362213224044976,0.0637786775955023
1064,GPT-5.6 Terra__V2__I065,GPT-5.6 Terra,V2,65,641,650,164,1,0.9520306686462884,0.0479693313537117
1065,GPT-5.6 Terra__V2__I066,GPT-5.6 Terra,V2,66,651,660,165,1,0.9435821285126872,0.0564178714873129
1066,GPT-5.6 Terra__V2__I067,GPT-5.6 Terra,V2,67,661,670,166,1,0.9320181183375932,0.0679818816624067
1067,GPT-5.6 Terra__V2__I068,GPT-5.6 Terra,V2,68,671,680,167,1,0.9439708132857833,0.0560291867142168
1068,GPT-5.6 Terra__V2__I069,GPT-5.6 Terra,V2,69,681,690,168,1,0.9481270298231348,0.051872970176865
1069,GPT-5.6 Terra__V2__I070,GPT-5.6 Terra,V2,70,691,700,169,1,0.9363724537114774,0.0636275462885226
1070,GPT-5.6 Terra__V2__I071,GPT-5.6 Terra,V2,71,701,710,170,1,0.948753953428473,0.0512460465715269
1071,GPT-5.6 Terra__V2__I072,GPT-5.6 Terra,V2,72,711,720,171,1,0.9483616000744486,0.0516383999255514
1072,GPT-5.6 Terra__V2__I073,GPT-5.6 Terra,V2,73,721,730,172,1,0.9558299731597584,0.0441700268402416
1073,GPT-5.6 Terra__V2__I074,GPT-5.6 Terra,V2,74,731,740,173,1,0.9181681194548528,0.0818318805451472
1074,GPT-5.6 Terra__V2__I075,GPT-5.6 Terra,V2,75,741,750,174,1,0.8931724010791215,0.1068275989208784
1075,GPT-5.6 Terra__V2__I076,GPT-5.6 Terra,V2,76,751,760,175,1,0.9432648271299332,0.0567351728700669
1076,GPT-5.6 Terra__V2__I077,GPT-5.6 Terra,V2,77,761,770,176,1,0.921706577962053,0.0782934220379469
1077,GPT-5.6 Terra__V2__I078,GPT-5.6 Terra,V2,78,771,780,177,1,0.9146704016755016,0.0853295983244983
1078,GPT-5.6 Terra__V2__I079,GPT-5.6 Terra,V2,79,781,790,178,1,0.9416699536240214,0.0583300463759786
1079,GPT-5.6 Terra__V2__I080,GPT-5.6 Terra,V2,80,791,800,179,1,0.9080128226539516,0.0919871773460484
1080,GPT-5.6 Terra__V2__I081,GPT-5.6 Terra,V2,81,801,810,180,1,0.9071000022180384,0.0928999977819616
1081,GPT-5.6 Terra__V2__I082,GPT-5.6 Terra,V2,82,811,820,181,1,0.9075221919026444,0.0924778080973555
1082,GPT-5.6 Terra__V2__I083,GPT-5.6 Terra,V2,83,821,830,182,1,0.8992818293751397,0.1007181706248603
1083,GPT-5.6 Terra__V2__I084,GPT-5.6 Terra,V2,84,831,840,183,1,0.8820326747537227,0.1179673252462772
1084,GPT-5.6 Terra__V2__I085,GPT-5.6 Terra,V2,85,841,850,184,1,0.8787443785792075,0.1212556214207924
1085,GPT-5.6 Terra__V2__I086,GPT-5.6 Terra,V2,86,851,860,185,1,0.9387717607652803,0.0612282392347196
1086,GPT-5.6 Terra__V2__I087,GPT-5.6 Terra,V2,87,861,870,186,1,0.911967141241804,0.0880328587581958
1087,GPT-5.6 Terra__V2__I088,GPT-5.6 Terra,V2,88,871,880,187,1,0.8709701588260884,0.1290298411739115
1088,GPT-5.6 Terra__V2__I089,GPT-5.6 Terra,V2,89,881,890,188,1,0.9423707096478768,0.0576292903521231
1089,GPT-5.6 Terra__V2__I090,GPT-5.6 Terra,V2,90,891,900,189,1,0.9355960888230184,0.0644039111769816
1090,GPT-5.6 Terra__V2__I091,GPT-5.6 Terra,V2,91,901,910,190,1,0.9533380079229262,0.0466619920770737
1091,GPT-5.6 Terra__V2__I092,GPT-5.6 Terra,V2,92,911,920,191,1,0.9392603161780376,0.0607396838219624
1092,GPT-5.6 Terra__V2__I093,GPT-5.6 Terra,V2,93,921,930,192,1,0.9419408399408356,0.0580591600591643
1093,GPT-5.6 Terra__V2__I094,GPT-5.6 Terra,V2,94,931,940,193,1,0.9451721181706194,0.0548278818293805
1094,GPT-5.6 Terra__V2__I095,GPT-5.6 Terra,V2,95,941,950,194,1,0.9468052178162836,0.0531947821837163
1095,GPT-5.6 Terra__V2__I096,GPT-5.6 Terra,V2,96,951,960,195,1,0.949621158933194,0.0503788410668061
1096,GPT-5.6 Terra__V2__I097,GPT-5.6 Terra,V2,97,961,970,196,1,0.9595696647770534,0.0404303352229465
1097,GPT-5.6 Terra__V2__I098,GPT-5.6 Terra,V2,98,971,980,197,1,0.9480788842710638,0.0519211157289362
1098,GPT-5.6 Terra__V2__I099,GPT-5.6 Terra,V2,99,981,990,198,1,0.9567855653911276,0.0432144346088725
1099,GPT-5.6 Terra__V2__I100,GPT-5.6 Terra,V2,100,991,1000,199,1,0.9353718303601292,0.0646281696398707
1100,GPT-5.6 Terra__V3__I001,GPT-5.6 Terra,V3,1,1,10,200,2,0.9500315659054364,0.0499684340945636
1101,GPT-5.6 Terra__V3__I002,GPT-5.6 Terra,V3,2,11,20,201,2,0.9482507630325656,0.0517492369674342
1102,GPT-5.6 Terra__V3__I003,GPT-5.6 Terra,V3,3,21,30,202,2,0.9243164758052989,0.0756835241947011
1103,GPT-5.6 Terra__V3__I004,GPT-5.6 Terra,V3,4,31,40,203,2,0.955401692048869,0.0445983079511309
1104,GPT-5.6 Terra__V3__I005,GPT-5.6 Terra,V3,5,41,50,204,2,0.9426331585626306,0.0573668414373693
1105,GPT-5.6 Terra__V3__I006,GPT-5.6 Terra,V3,6,51,60,205,2,0.8746507656014,0.1253492343986
1106,GPT-5.6 Terra__V3__I007,GPT-5.6 Terra,V3,7,61,70,206,2,0.9000368878591076,0.0999631121408923
1107,GPT-5.6 Terra__V3__I008,GPT-5.6 Terra,V3,8,71,80,207,2,0.8985945730407016,0.1014054269592984
1108,GPT-5.6 Terra__V3__I009,GPT-5.6 Terra,V3,9,81,90,208,2,0.9372682270413032,0.0627317729586967
1109,GPT-5.6 Terra__V3__I010,GPT-5.6 Terra,V3,10,91,100,209,2,0.9370020720755644,0.0629979279244357
1110,GPT-5.6 Terra__V3__I011,GPT-5.6 Terra,V3,11,101,110,210,2,0.9530680025942352,0.0469319974057647
1111,GPT-5.6 Terra__V3__I012,GPT-5.6 Terra,V3,12,111,120,211,2,0.9361358134526582,0.0638641865473418
1112,GPT-5.6 Terra__V3__I013,GPT-5.6 Terra,V3,13,121,130,212,2,0.9558536951379834,0.0441463048620166
1113,GPT-5.6 Terra__V3__I014,GPT-5.6 Terra,V3,14,131,140,213,2,0.9534246071325616,0.0465753928674382
1114,GPT-5.6 Terra__V3__I015,GPT-5.6 Terra,V3,15,141,150,214,2,0.9512801925384547,0.0487198074615451
1115,GPT-5.6 Terra__V3__I016,GPT-5.6 Terra,V3,16,151,160,215,2,0.9317616034459636,0.0682383965540365
1116,GPT-5.6 Terra__V3__I017,GPT-5.6 Terra,V3,17,161,170,216,2,0.9331165130646448,0.0668834869353552
1117,GPT-5.6 Terra__V3__I018,GPT-5.6 Terra,V3,18,171,180,217,2,0.9239361510058464,0.0760638489941536
1118,GPT-5.6 Terra__V3__I019,GPT-5.6 Terra,V3,19,181,190,218,2,0.950280657118672,0.049719342881328
1119,GPT-5.6 Terra__V3__I020,GPT-5.6 Terra,V3,20,191,200,219,2,0.8974100865638392,0.1025899134361607
1120,GPT-5.6 Terra__V3__I021,GPT-5.6 Terra,V3,21,201,210,220,2,0.8823961516299808,0.1176038483700192
1121,GPT-5.6 Terra__V3__I022,GPT-5.6 Terra,V3,22,211,220,221,2,0.8958509720565198,0.1041490279434802
1122,GPT-5.6 Terra__V3__I023,GPT-5.6 Terra,V3,23,221,230,222,2,0.8300792949993354,0.1699207050006645
1123,GPT-5.6 Terra__V3__I024,GPT-5.6 Terra,V3,24,231,240,223,2,0.9297200912118542,0.0702799087881458
1124,GPT-5.6 Terra__V3__I025,GPT-5.6 Terra,V3,25,241,250,224,2,0.9431462118111557,0.0568537881888443
1125,GPT-5.6 Terra__V3__I026,GPT-5.6 Terra,V3,26,251,260,225,2,0.9304041769927748,0.0695958230072252
1126,GPT-5.6 Terra__V3__I027,GPT-5.6 Terra,V3,27,261,270,226,2,0.9261901650517652,0.0738098349482347
1127,GPT-5.6 Terra__V3__I028,GPT-5.6 Terra,V3,28,271,280,227,2,0.93765105544778,0.06234894455222
1128,GPT-5.6 Terra__V3__I029,GPT-5.6 Terra,V3,29,281,290,228,2,0.9498612665837354,0.0501387334162646
1129,GPT-5.6 Terra__V3__I030,GPT-5.6 Terra,V3,30,291,300,229,2,0.9308178265182272,0.0691821734817728
1130,GPT-5.6 Terra__V3__I031,GPT-5.6 Terra,V3,31,301,310,230,2,0.908292685344656,0.0917073146553438
1131,GPT-5.6 Terra__V3__I032,GPT-5.6 Terra,V3,32,311,320,231,2,0.9399186424443252,0.0600813575556749
1132,GPT-5.6 Terra__V3__I033,GPT-5.6 Terra,V3,33,321,330,232,2,0.9246591620053596,0.0753408379946403
1133,GPT-5.6 Terra__V3__I034,GPT-5.6 Terra,V3,34,331,340,233,2,0.9474034586560648,0.0525965413439351
1134,GPT-5.6 Terra__V3__I035,GPT-5.6 Terra,V3,35,341,350,234,2,0.9260598140662376,0.0739401859337625
1135,GPT-5.6 Terra__V3__I036,GPT-5.6 Terra,V3,36,351,360,235,2,0.9360721013513356,0.0639278986486644
1136,GPT-5.6 Terra__V3__I037,GPT-5.6 Terra,V3,37,361,370,236,2,0.9497415757339792,0.0502584242660206
1137,GPT-5.6 Terra__V3__I038,GPT-5.6 Terra,V3,38,371,380,237,2,0.9524179812257534,0.0475820187742466
1138,GPT-5.6 Terra__V3__I039,GPT-5.6 Terra,V3,39,381,390,238,2,0.9294962373332668,0.070503762666733
1139,GPT-5.6 Terra__V3__I040,GPT-5.6 Terra,V3,40,391,400,239,2,0.9569963125623204,0.0430036874376794
1140,GPT-5.6 Terra__V3__I041,GPT-5.6 Terra,V3,41,401,410,240,2,0.95403380166089,0.0459661983391099
1141,GPT-5.6 Terra__V3__I042,GPT-5.6 Terra,V3,42,411,420,241,2,0.9399607864048076,0.0600392135951922
1142,GPT-5.6 Terra__V3__I043,GPT-5.6 Terra,V3,43,421,430,242,2,0.9420443611299204,0.0579556388700795
1143,GPT-5.6 Terra__V3__I044,GPT-5.6 Terra,V3,44,431,440,243,2,0.9483105399971254,0.0516894600028745
1144,GPT-5.6 Terra__V3__I045,GPT-5.6 Terra,V3,45,441,450,244,2,0.9295250996035124,0.0704749003964875
1145,GPT-5.6 Terra__V3__I046,GPT-5.6 Terra,V3,46,451,460,245,2,0.951000487665437,0.048999512334563
1146,GPT-5.6 Terra__V3__I047,GPT-5.6 Terra,V3,47,461,470,246,2,0.921646612428843,0.0783533875711569
1147,GPT-5.6 Terra__V3__I048,GPT-5.6 Terra,V3,48,471,480,247,2,0.911311499620544,0.088688500379456
1148,GPT-5.6 Terra__V3__I049,GPT-5.6 Terra,V3,49,481,490,248,2,0.9103473317884748,0.0896526682115252
1149,GPT-5.6 Terra__V3__I050,GPT-5.6 Terra,V3,50,491,500,249,2,0.9095072509670662,0.0904927490329338
1150,GPT-5.6 Terra__V3__I051,GPT-5.6 Terra,V3,51,501,510,250,2,0.8916625220538448,0.1083374779461552
1151,GPT-5.6 Terra__V3__I052,GPT-5.6 Terra,V3,52,511,520,251,2,0.8954516554318214,0.1045483445681786
1152,GPT-5.6 Terra__V3__I053,GPT-5.6 Terra,V3,53,521,530,252,2,0.915822378922346,0.0841776210776541
1153,GPT-5.6 Terra__V3__I054,GPT-5.6 Terra,V3,54,531,540,253,2,0.908450894352424,0.0915491056475761
1154,GPT-5.6 Terra__V3__I055,GPT-5.6 Terra,V3,55,541,550,254,2,0.9032778441932696,0.0967221558067304
1155,GPT-5.6 Terra__V3__I056,GPT-5.6 Terra,V3,56,551,560,255,2,0.881943335156303,0.118056664843697
1156,GPT-5.6 Terra__V3__I057,GPT-5.6 Terra,V3,57,561,570,256,2,0.8764195494488498,0.1235804505511501
1157,GPT-5.6 Terra__V3__I058,GPT-5.6 Terra,V3,58,571,580,257,2,0.9591901660948028,0.0408098339051972
1158,GPT-5.6 Terra__V3__I059,GPT-5.6 Terra,V3,59,581,590,258,2,0.9321549494072932,0.0678450505927067
1159,GPT-5.6 Terra__V3__I060,GPT-5.6 Terra,V3,60,591,600,259,2,0.9565370602196244,0.0434629397803756
1160,GPT-5.6 Terra__V3__I061,GPT-5.6 Terra,V3,61,601,610,260,2,0.9492626890990736,0.0507373109009263
1161,GPT-5.6 Terra__V3__I062,GPT-5.6 Terra,V3,62,611,620,261,2,0.9529548601601416,0.0470451398398583
1162,GPT-5.6 Terra__V3__I063,GPT-5.6 Terra,V3,63,621,630,262,2,0.9487317718601884,0.0512682281398116
1163,GPT-5.6 Terra__V3__I064,GPT-5.6 Terra,V3,64,631,640,263,2,0.9488151204897424,0.0511848795102576
1164,GPT-5.6 Terra__V3__I065,GPT-5.6 Terra,V3,65,641,650,264,2,0.9330998573759126,0.0669001426240873
1165,GPT-5.6 Terra__V3__I066,GPT-5.6 Terra,V3,66,651,660,265,2,0.954766992097664,0.045233007902336
1166,GPT-5.6 Terra__V3__I067,GPT-5.6 Terra,V3,67,661,670,266,2,0.9296097703588354,0.0703902296411645
1167,GPT-5.6 Terra__V3__I068,GPT-5.6 Terra,V3,68,671,680,267,2,0.8762013764652108,0.1237986235347892
1168,GPT-5.6 Terra__V3__I069,GPT-5.6 Terra,V3,69,681,690,268,2,0.8915323662973944,0.1084676337026055
1169,GPT-5.6 Terra__V3__I070,GPT-5.6 Terra,V3,70,691,700,269,2,0.8625897100461897,0.1374102899538103
1170,GPT-5.6 Terra__V3__I071,GPT-5.6 Terra,V3,71,701,710,270,2,0.8775825618544688,0.1224174381455311
1171,GPT-5.6 Terra__V3__I072,GPT-5.6 Terra,V3,72,711,720,271,2,0.9029936581891482,0.0970063418108517
1172,GPT-5.6 Terra__V3__I073,GPT-5.6 Terra,V3,73,721,730,272,2,0.9094354610752304,0.0905645389247696
1173,GPT-5.6 Terra__V3__I074,GPT-5.6 Terra,V3,74,731,740,273,2,0.9131666122023496,0.0868333877976504
1174,GPT-5.6 Terra__V3__I075,GPT-5.6 Terra,V3,75,741,750,274,2,0.9163576406877942,0.0836423593122057
1175,GPT-5.6 Terra__V3__I076,GPT-5.6 Terra,V3,76,751,760,275,2,0.93141413954381,0.06858586045619
1176,GPT-5.6 Terra__V3__I077,GPT-5.6 Terra,V3,77,761,770,276,2,0.9365474962430173,0.0634525037569827
1177,GPT-5.6 Terra__V3__I078,GPT-5.6 Terra,V3,78,771,780,277,2,0.932060686361416,0.067939313638584
1178,GPT-5.6 Terra__V3__I079,GPT-5.6 Terra,V3,79,781,790,278,2,0.9408066429788444,0.0591933570211554
1179,GPT-5.6 Terra__V3__I080,GPT-5.6 Terra,V3,80,791,800,279,2,0.918716791290372,0.0812832087096279
1180,GPT-5.6 Terra__V3__I081,GPT-5.6 Terra,V3,81,801,810,280,2,0.9432127278937632,0.0567872721062368
1181,GPT-5.6 Terra__V3__I082,GPT-5.6 Terra,V3,82,811,820,281,2,0.9269081197921492,0.0730918802078507
1182,GPT-5.6 Terra__V3__I083,GPT-5.6 Terra,V3,83,821,830,282,2,0.9314907140331116,0.0685092859668883
1183,GPT-5.6 Terra__V3__I084,GPT-5.6 Terra,V3,84,831,840,283,2,0.9214114608189496,0.0785885391810503
1184,GPT-5.6 Terra__V3__I085,GPT-5.6 Terra,V3,85,841,850,284,2,0.9219792579831504,0.0780207420168497
1185,GPT-5.6 Terra__V3__I086,GPT-5.6 Terra,V3,86,851,860,285,2,0.9152579402353738,0.0847420597646262
1186,GPT-5.6 Terra__V3__I087,GPT-5.6 Terra,V3,87,861,870,286,2,0.9089357290842364,0.0910642709157636
1187,GPT-5.6 Terra__V3__I088,GPT-5.6 Terra,V3,88,871,880,287,2,0.9203206225639252,0.0796793774360749
1188,GPT-5.6 Terra__V3__I089,GPT-5.6 Terra,V3,89,881,890,288,2,0.9357643795968424,0.0642356204031575
1189,GPT-5.6 Terra__V3__I090,GPT-5.6 Terra,V3,90,891,900,289,2,0.917663616949277,0.082336383050723
1190,GPT-5.6 Terra__V3__I091,GPT-5.6 Terra,V3,91,901,910,290,2,0.9343510443671152,0.0656489556328848
1191,GPT-5.6 Terra__V3__I092,GPT-5.6 Terra,V3,92,911,920,291,2,0.9453889680545444,0.0546110319454555
1192,GPT-5.6 Terra__V3__I093,GPT-5.6 Terra,V3,93,921,930,292,2,0.944701576693762,0.055298423306238
1193,GPT-5.6 Terra__V3__I094,GPT-5.6 Terra,V3,94,931,940,293,2,0.9430960551882092,0.0569039448117907
1194,GPT-5.6 Terra__V3__I095,GPT-5.6 Terra,V3,95,941,950,294,2,0.9571750149195866,0.0428249850804134
